17,9,0,1,-0.42515
17,9,1,0,-0.643595
17,2,0,1,-0.153014
11,8,0,0,0.332611
9,9,0,0,-0.227068
16,6,1,0,0.191473
15,9,0,1,-0.564712
7,6,0,1,-0.157464
15,4,0,0,-0.39931
14,1,0,0,-0.82588
6,3,0,1,-0.248016
20,7,1,1,0.770735
20,9,1,0,-0.109779
13,1,1,1,-0.763827
20,2,0,1,0.644779
14,5,1,0,0.162501
13,8,0,1,-0.554705
21,6,0,0,-1
16,3,0,0,-0.481677
8,5,0,1,-0.095057
18,6,1,1,0.256651
11,5,0,0,0.539342
19,3,1,0,0.0495616
18,6,0,1,0.274378
16,6,0,0,-0.349196
8,8,0,1,-0.568345
10,1,0,1,-0.74212
17,9,0,0,-0.522453
18,9,1,1,-0.169557
8,3,0,0,-0.013106
10,4,0,1,-0.207101
18,2,0,0,-0.474622
9,4,0,1,-0.344633
17,2,0,0,-0.517247
19,10,1,1,0.00673401
10,2,0,1,-0.253012
17,10,0,0,-0.598656
18,10,1,1,-0.23591
15,9,1,1,-0.408696
7,1,0,1,-0.776161
14,9,0,0,-0.588089
4,4,0,1,-0.0863309
12,2,0,0,-0.430267
19,8,1,1,0.602808
12,6,1,1,-0.162791
20,4,1,0,0.295366
19,7,0,1,0.629437
9,3,0,1,-0.259259
17,1,0,0,-0.734861
6,1,0,1,-0.79066
13,9,0,0,-0.67261
10,3,0,1,-0.198198
18,1,0,0,-0.806148
19,1,1,0,-0.774646
18,4,0,1,0.180423
5,9,0,1,-0.535354
13,7,0,0,-0.210937
10,3,0,0,0.379445
21,9,1,1,0.939745
12,2,1,0,0.041911
11,5,0,1,-0.0890052
19,3,0,0,-0.610805
16,2,1,0,-0.0793924
15,5,0,1,-0.136994
7,2,0,1,-0.268041
14,10,0,0,-0.633501
15,10,1,1,-0.610028
8,2,0,1,-0.207207
15,10,0,0,-0.54063
16,10,1,1,-0.572259
13,2,1,1,-0.401575
20,3,0,1,0.637722
20,10,1,0,-0.13551
10,9,0,0,0.130755
13,3,1,0,0.0242467
12,6,0,1,-0.148557
20,4,0,0,-0.881704
21,4,1,1,0.884985
16,8,1,0,-0.210276
16,1,0,1,-0.765355
7,8,0,1,-0.510957
15,6,0,0,-0.402639
21,1,1,1,0.64216
18,8,0,0,-0.620852
10,10,0,1,-0.555556
5,7,0,1,-0.562044
13,5,0,0,-0.14493
11,6,0,0,0.539335
14,1,1,0,-1.05938
13,4,0,1,-0.193505
21,2,0,0,-1
12,9,1,1,-0.365854
20,7,1,0,0.560306
19,10,0,1,4.7735e-05
7,3,0,1,-0.239024
15,1,0,0,-0.804696
20,6,1,1,0.668896
12,5,1,0,0.261519
11,8,0,1,-0.481865
19,6,0,0,-0.743181
13,8,1,0,-0.263204
20,9,0,0,-0.834514
13,1,0,1,-0.763775
4,8,0,1,-0.628571
12,6,0,0,-0.228106
15,4,1,0,0.0670124
14,7,0,1,-0.47541
19,10,1,0,-0.424897
19,3,0,1,0.382161
12,2,1,1,-0.376623
11,2,0,0,0.386576
21,8,1,1,0.931102
5,4,0,1,-0.166259
13,2,0,0,-0.46503
21,2,1,1,0.881375
13,1,1,0,-1.00596
12,4,0,1,-0.214651
20,2,0,0,-0.835702
18,9,0,0,-0.515345
11,1,0,1,-0.772903
7,9,0,1,-0.521378
15,7,0,0,-0.22806
14,4,0,0,-0.330834
6,6,0,1,-0.232558
20,10,1,1,0.462864
12,10,1,0,-0.408178
20,1,0,0,-0.926761
12,3,0,1,-0.262014
21,3,1,1,0.887731
13,2,1,0,0.0531416
12,5,0,1,-0.169029
20,3,0,0,-0.821584
18,10,0,0,-0.630183
11,2,0,1,-0.294915
14,9,1,0,-0.551443
21,10,0,0,-1
14,2,0,1,-0.276255
5,2,0,1,-0.263492
12,10,0,0,-0.607058
17,3,0,1,-0.119196
17,10,1,0,-0.595187
14,3,1,0,0.0114848
21,4,0,0,-1
13,6,0,1,-0.159164
12,7,0,1,-0.459283
13,4,1,0,0.102052
20,5,0,0,-0.767832
12,1,1,0,-0.921285
19,2,0,0,-0.694016
11,4,0,1,-0.1875
21,7,1,0,0.259182
13,9,1,1,-0.56338
20,10,0,1,0.447676
16,1,1,0,-1.0063
15,4,0,1,-0.21847
12,6,1,0,0.27656
19,7,0,0,-0.721995
11,9,0,1,-0.655172
21,10,1,1,0.903526
11,7,0,0,0.491387
13,10,1,1,-0.634409
21,1,0,1,0.641818
21,8,1,0,0.0138812
15,10,0,1,-0.574132
16,7,1,0,-0.0515169
18,7,1,0,0.278227
17,10,0,1,-0.459247
9,7,0,1,-0.532609
17,5,0,0,-0.557806
16,2,0,0,-0.331322
8,4,0,1,-0.248
5,6,0,1,-0.15
13,4,0,0,-0.201569
12,1,0,0,-0.840472
4,3,0,1,-0.295374
14,6,1,0,0.267645
21,7,0,0,-1
13,9,0,1,-0.551724
11,3,0,1,-0.403141
19,1,0,0,-0.72998
17,8,0,0,-0.424022
9,10,0,1,-0.621849
12,5,1,1,-0.0285714
20,3,1,0,0.219824
19,6,0,1,0.495018
7,10,0,0,-0.790853
10,1,0,0,-0.571096
15,6,1,1,-0.0326797
6,8,0,1,-0.517186
14,6,0,0,-0.393805
17,6,0,0,-0.507574
9,8,0,1,-0.590244
19,9,1,1,0.316444
9,3,0,0,0.195944
8,10,0,0,-0.732794
6,2,0,1,-0.372449
13,10,0,0,-0.594135
15,7,1,0,0.028379
14,10,0,1,-0.585712
7,4,0,1,-0.173432
15,2,0,0,-0.532836
13,6,1,1,-0.109375
21,4,1,0,0.399782
20,7,0,1,0.766216
14,3,0,1,-0.2431
14,10,1,0,-0.491822
8,10,0,1,-0.589482
16,8,0,0,-0.337497
9,9,0,1,-0.505774
17,7,0,0,-0.396295
18,9,1,0,-0.320005
18,2,0,1,0.111729
10,5,0,0,0.517187
12,8,1,1,-0.511628
19,9,0,1,0.249397
20,6,1,0,0.342061
17,6,1,0,0.20095
16,9,0,1,-0.547482
4,7,0,1,-0.419847
12,5,0,0,-0.0569686
13,7,1,0,0.0200158
20,8,0,0,-0.885593
12,10,0,1,-0.570333
8,2,0,0,-0.0214417
14,4,1,1,-0.151007
21,5,0,1,0.898543
13,7,1,1,-0.677419
20,8,0,1,0.781221
21,5,1,0,0.465327
11,4,0,0,0.490582
17,7,1,0,-0.103977
16,10,0,1,-0.578934
7,5,0,0,0.0282635
14,2,1,1,-0.128205
21,3,0,1,0.885965
21,10,1,0,-0.180897
4,1,0,1,-0.828358
11,9,0,0,0.112316
18,2,1,0,0.0358849
17,5,0,1,-0.0375497
9,1,0,1,-0.776976
16,9,0,0,-0.466502
16,3,0,1,-0.228731
16,10,1,0,-0.676998
5,6,0,0,-0.00708485
4,10,0,1,-0.578176
12,8,0,0,-0.268855
5,8,0,1,-0.562867
13,6,0,0,-0.179277
12,9,1,0,-0.30098
19,10,0,0,-0.756726
12,2,0,1,-0.275838
14,2,1,0,0.0281719
13,5,0,1,-0.129528
21,3,0,0,-1
8,9,0,1,-0.520277
16,7,0,0,-0.243175
14,9,1,1,-0.499395
21,10,0,1,0.877152
18,4,1,0,0.26891
17,7,0,1,-0.109136
11,3,0,0,0.434855
5,5,0,1,-0.0894855
13,3,0,0,-0.343358
10,5,0,1,-0.146341
18,3,0,0,-0.542291
16,10,0,0,-0.619402
9,2,0,1,-0.232558
19,3,1,1,0.411856
16,3,1,0,-0.0182487
15,6,0,1,-0.155024
16,4,1,0,-0.0558324
15,7,0,1,-0.425373
7,5,0,1,-0.0759184
15,3,0,0,-0.468464
21,7,1,1,0.92026
10,9,0,1,-0.439153
18,7,0,0,-0.472808
7,1,0,0,-1.21245
13,4,1,1,-0.292308
20,5,0,1,0.67472
21,2,1,0,0.165415
14,1,1,1,-0.777429
21,9,1,0,-0.0848645
21,2,0,1,0.875776
13,5,1,1,-0.20354
21,3,1,0,0.323418
20,6,0,1,0.689684
17,8,1,0,-0.384205
17,1,0,1,-0.62545
6,5,0,0,0.0098838
15,9,1,0,-0.309523
15,2,0,1,-0.281086
17,2,1,0,0.00851567
16,5,0,1,-0.13854
18,5,0,1,0.221619
19,2,1,0,0.116918
9,1,0,0,-0.873821
16,9,1,0,-0.398761
16,2,0,1,-0.284396
21,9,0,0,-1
14,8,1,0,-0.0562276
14,1,0,1,-0.766009
18,5,1,0,0.304974
17,8,0,1,-0.389976
12,8,1,0,-0.262085
12,1,0,1,-0.783494
19,9,0,0,-0.736129
8,1,0,1,-0.748926
15,9,0,0,-0.453311
4,5,0,1,-0.130435
12,3,0,0,-0.460843
21,1,1,0,-0.477077
13,3,1,1,-0.223684
20,4,0,1,0.649072
10,4,0,0,0.399372
21,8,0,0,-1
13,10,0,1,-0.569016
14,7,1,0,0.0353014
18,10,0,1,-0.237417
19,7,1,0,0.20312
6,9,0,1,-0.509306
14,7,0,0,-0.243153
10,6,0,1,-0.0822785
18,4,0,0,-0.549793
20,8,1,0,0.220308
12,10,1,1,-0.496403
20,1,0,1,0.179616
6,4,0,0,-0.152537
19,8,1,0,0.1063
19,1,0,1,-0.110318
9,10,0,0,-0.443124
8,7,0,1,-0.55102
16,5,0,0,-0.300294
17,5,1,1,-0.0214286
12,7,1,1,-0.540541
20,5,1,0,0.303122
19,8,0,1,0.58653
17,4,1,0,-0.100141
16,7,0,1,-0.484638
4,9,0,1,-0.526502
12,7,0,0,-0.153372
20,1,1,0,-0.555657
12,3,1,1,-0.306931
19,4,0,1,0.405706
12,7,1,0,0.213515
11,10,0,1,-0.567944
19,8,0,0,-0.539687
12,9,0,0,-0.556154
5,1,0,1,-0.798844
6,4,0,1,-0.235772
14,2,0,0,-0.365771
15,2,1,1,-0.254545
13,8,1,1,-0.499305
21,6,1,0,0.188409
20,9,0,1,0.740345
14,8,0,0,-0.29673
6,10,0,1,-0.565703
9,4,0,0,0.26623
9,6,0,1,-0.0172414
17,4,0,0,-0.571367
16,1,0,0,-0.812296
8,3,0,1,-0.201278
18,4,1,1,0.152482
9,7,0,0,0.339335
8,7,0,0,0.185989
19,4,1,0,0.127787
18,7,0,1,0.394286
5,10,0,1,-0.564725
13,8,0,0,-0.318368
18,3,1,0,-0.0724884
17,6,0,1,0.023141
12,4,1,0,0.192591
11,7,0,1,-0.379679
19,5,0,0,-0.624412
6,5,0,1,-0.117647
14,3,0,0,-0.366039
15,2,1,0,-0.0917359
14,5,0,1,-0.158211
4,6,0,1,-0.175
12,4,0,0,-0.123437
12,4,1,1,-0.146667
20,2,1,0,0.511984
19,5,0,1,0.460272
17,1,1,0,-1.033
16,4,0,1,-0.203467
15,5,1,0,0.179606
14,8,0,1,-0.549898
14,9,0,1,-0.548283
15,6,1,0,0.146774
19,6,1,1,0.475976
10,8,0,1,-0.60221
18,6,0,0,-0.573544
17,3,0,0,-0.526382
9,5,0,1,-0.123153
9,8,0,0,0.115939
12,1,1,1,-0.868852
19,2,0,1,0.378872
19,9,1,0,-0.0915185
15,3,0,1,-0.254919
15,10,1,0,-0.493283
21,1,0,0,-1
13,3,0,1,-0.232761
13,10,1,0,-0.489066
10,7,0,1,-0.525424
18,5,0,0,-0.463986
14,6,0,1,-0.13395
15,3,1,0,0.0259134
15,5,1,1,-0.026178
10,10,0,0,-0.127228
7,10,0,1,-0.577623
15,8,0,0,-0.338991
14,5,0,0,-0.370282
6,7,0,1,-0.461538
12,9,0,1,-0.525013
20,7,0,0,-0.810834
13,6,1,0,0.254714
7,7,0,1,-0.52795
15,5,0,0,-0.34369
5,10,0,0,-0.8179
20,6,0,0,-0.79499
12,8,0,1,-0.516114
13,5,1,0,0.262307
14,5,1,1,0.0555556
21,6,0,1,0.907628
8,1,0,0,-1.0281
8,8,0,0,-0.198944
14,7,1,1,-0.612403
21,8,0,1,0.939057
14,4,1,0,0.025197
21,5,0,0,-1
13,7,0,1,-0.535714
13,9,1,0,-0.421313
20,10,0,0,-0.832677
13,2,0,1,-0.284203
16,8,0,1,-0.581818
17,5,1,0,0.244669
8,6,0,1,-0.0553139
16,4,0,0,-0.347013
14,6,1,1,-0.0289855
21,7,0,1,0.934745
14,3,1,1,-0.185
21,4,0,1,0.888952
15,1,0,1,-0.76493
15,8,1,0,-0.151065
16,5,1,0,0.0566073
15,8,0,1,-0.518423
19,6,1,0,0.251996
18,9,0,1,-0.204594
4,3,0,0,-0.529815
8,9,0,0,-0.529093
5,3,0,1,-0.226324
13,1,0,0,-0.929207
